customer_id,age,income,credit_score,account_balance,transaction_count,days_since_last_transaction,customer_segment,region,product_interest,registration_date,email_domain,phone_verified,marketing_opt_in,customer_feedback,churn
493,75,60893.34888636779,478.0,10257.90328397714,5,11.026828324230067,Standard,Central,Cards,2021-12-20 00:56:12.972972968,company.com,True,False,Customer service was helpful and friendly.,0
494,20,90337.75088373832,431.0,5681.235791075119,13,5.828725005762291,Standard,Central,Cards,2021-12-21 12:00:43.243243240,gmail.com,True,True,Account management is confusing.,0
495,57,58188.26835738261,754.0,2653.9916211676777,10,21.516723248381737,Standard,West,Cards,2021-12-22 23:05:13.513513512,gmail.com,True,True,"Great service, very satisfied!",0
496,63,62759.46540301546,647.0,7003.8862837780725,11,1.7397747845428904,Standard,Central,Investment,2021-12-24 10:09:43.783783784,gmail.com,True,False,Customer service was helpful and friendly.,0
497,41,72033.13427992736,839.0,1138.6900595930372,6,6.837808826467117,Standard,Central,Insurance,2021-12-25 21:14:14.054054048,company.com,True,True,Billing issues need to be resolved.,0
498,67,51272.355199003396,705.0,1984.153697779328,7,9.477912458710762,Premium,West,Cards,2021-12-27 08:18:44.324324320,gmail.com,False,False,Overall positive experience.,0
499,49,37242.93806541118,375.0,3955.8429682816086,10,3.686255141287258,Premium,West,Loans,2021-12-28 19:23:14.594594592,yahoo.com,True,True,Excellent products and fast delivery!,0
500,64,40517.08837753086,791.0,4283.149192487651,7,1.5377870779043548,Basic,South,Loans,2021-12-30 06:27:44.864864864,gmail.com,True,False,Overall positive experience.,0
501,39,40709.86148995024,493.0,111.95138679381813,8,9.757800462744797,Standard,East,Cards,2021-12-31 17:32:15.135135136,yahoo.com,True,True,"Great service, very satisfied!",0
502,40,30993.380636065634,461.0,14512.502055780204,9,11.260070961220732,Premium,North,Cards,2022-01-02 04:36:45.405405400,outlook.com,True,False,Would recommend to others.,1
503,19,56356.10338403768,646.0,5963.965507324436,13,1.9606387609037557,Basic,West,Loans,2022-01-03 15:41:15.675675672,yahoo.com,True,True,Billing issues need to be resolved.,0
504,44,37409.66903901832,660.0,3422.9569321845315,9,2.048322436304915,Premium,West,Cards,2022-01-05 02:45:45.945945944,outlook.com,False,True,Excellent products and fast delivery!,0
505,59,53897.05642403694,386.0,13524.817430185863,14,19.384911251276225,Standard,Central,Insurance,2022-01-06 13:50:16.216216216,outlook.com,True,True,"Poor customer support, disappointed.",0
506,19,46826.51112578728,561.0,2891.0236800550433,14,16.603636990831376,Standard,South,Insurance,2022-01-08 00:54:46.486486488,yahoo.com,True,True,"Great service, very satisfied!",0
507,43,49167.5701341497,513.0,19670.210856103764,4,5.624234777897063,Premium,Central,Investment,2022-01-09 11:59:16.756756752,outlook.com,True,False,"Average experience, could be better.",0
508,34,61121.132956577116,561.0,3590.1178119199626,12,21.926162618908442,Standard,West,Cards,2022-01-10 23:03:47.027027024,yahoo.com,True,True,Website is hard to navigate.,0
509,57,39162.017512229046,582.0,606.8045995260698,6,15.325104177414108,Premium,West,Investment,2022-01-12 10:08:17.297297296,company.com,True,True,Would recommend to others.,0
510,50,62777.820918735466,766.0,7236.6159878599165,10,33.82646549919419,Basic,Central,Investment,2022-01-13 21:12:47.567567568,outlook.com,True,True,Overall positive experience.,0
511,26,81346.15733277904,679.0,5679.977965669706,10,7.048761535978664,Standard,West,Investment,2022-01-15 08:17:17.837837832,yahoo.com,True,True,"Poor customer support, disappointed.",0
512,60,56862.181659035174,661.0,7413.733833802127,5,16.05030216426228,Premium,East,Cards,2022-01-16 19:21:48.108108104,outlook.com,True,True,Billing issues need to be resolved.,0
513,71,34358.08629455062,748.0,15124.984554076631,13,18.537294072597042,Standard,North,Investment,2022-01-18 06:26:18.378378376,gmail.com,True,True,Account management is confusing.,0
514,65,37699.63977320408,740.0,7491.480016074622,13,2.413264533115271,Standard,North,Insurance,2022-01-19 17:30:48.648648648,yahoo.com,True,False,Would recommend to others.,0
515,56,45034.74198429769,392.0,4725.2080564056505,9,5.253666859015648,Premium,North,Investment,2022-01-21 04:35:18.918918920,gmail.com,True,False,"Poor customer support, disappointed.",0
516,46,38102.194058608686,723.0,9735.365707974657,12,13.371105713111021,Standard,East,Insurance,2022-01-22 15:39:49.189189184,outlook.com,True,True,Not happy with the pricing structure.,0
517,59,30176.393807799006,441.0,5592.745146909791,16,7.809800236859853,Standard,West,Insurance,2022-01-24 02:44:19.459459456,outlook.com,True,False,Love the new mobile app features!,0
518,72,53088.14553923384,590.0,2622.2488691330386,5,5.6271553595075545,Basic,Central,Cards,2022-01-25 13:48:49.729729728,company.com,True,True,Account management is confusing.,0
519,43,45576.05336548402,731.0,10841.134896565418,8,18.4353421333554,Standard,South,Investment,2022-01-27 00:53:20.000000000,yahoo.com,True,True,Overall positive experience.,0
520,52,53794.417671161165,348.0,1254.504102755711,8,3.7530722430416104,Basic,West,Cards,2022-01-28 11:57:50.270270264,gmail.com,True,True,Love the new mobile app features!,0
521,67,363542.28105377743,601.0,6270.041028309947,14,5.284868373892645,Basic,East,Insurance,2022-01-29 23:02:20.540540536,company.com,False,True,"Average experience, could be better.",0
522,42,45272.943321512816,489.0,10666.889732811147,14,11.474278146882222,Standard,East,Loans,2022-01-31 10:06:50.810810808,outlook.com,True,True,"Poor customer support, disappointed.",0
523,41,26291.599906393778,435.0,6571.106226761284,10,12.477272423998002,Basic,North,Investment,2022-02-01 21:11:21.081081080,outlook.com,True,False,Billing issues need to be resolved.,0
524,30,42022.150154928975,703.0,5974.659303075237,10,1.7252478458076312,Basic,West,Cards,2022-02-03 08:15:51.351351352,company.com,True,False,"Average experience, could be better.",0
525,77,65408.504342332846,640.0,6984.518085333706,12,14.582832570252107,Standard,North,Loans,2022-02-04 19:20:21.621621616,gmail.com,True,True,Love the new mobile app features!,0
526,75,63535.4054143391,617.0,3127.9590263514697,7,5.19959785709535,Basic,South,Investment,2022-02-06 06:24:51.891891888,outlook.com,False,True,"Poor customer support, disappointed.",0
527,24,60372.79295227134,662.0,10364.144553260017,6,8.121143477537224,Standard,North,Investment,2022-02-07 17:29:22.162162160,outlook.com,True,False,"Average experience, could be better.",0
528,74,37505.865536757934,681.0,1137.241989021246,9,12.607032863980292,Standard,South,Cards,2022-02-09 04:33:52.432432432,yahoo.com,True,True,"Great service, very satisfied!",0
529,53,65038.052360653965,532.0,681.3122557197921,6,3.3702279587521837,Basic,East,Loans,2022-02-10 15:38:22.702702704,company.com,True,False,Would recommend to others.,0
530,62,69537.98156074132,643.0,1680.9228508354565,6,20.104746440073914,Standard,North,Cards,2022-02-12 02:42:52.972972968,outlook.com,True,True,Customer service was helpful and friendly.,0
531,37,36091.56740220048,848.0,3791.9219608909634,8,3.0104660427702945,Standard,North,Investment,2022-02-13 13:47:23.243243240,gmail.com,True,True,Website is hard to navigate.,0
532,18,49168.59804914951,828.0,3572.485334396484,10,3.6725897426010317,Premium,Central,Investment,2022-02-15 00:51:53.513513512,yahoo.com,True,True,Excellent products and fast delivery!,0
533,25,90408.03927364224,482.0,8590.652022508724,12,6.967251053857239,Basic,East,Insurance,2022-02-16 11:56:23.783783784,company.com,True,False,"Great service, very satisfied!",0
534,63,35202.51447073225,340.0,2592.345944318376,14,16.68103790487011,Basic,Central,Investment,2022-02-17 23:00:54.054054048,gmail.com,True,False,"Average experience, could be better.",0
535,33,20000.0,696.0,3311.58114593043,13,8.801961128941032,Standard,South,Investment,2022-02-19 10:05:24.324324320,outlook.com,True,True,Billing issues need to be resolved.,0
536,31,77658.08868929598,793.0,67.2891752620918,10,9.425873057896471,Basic,South,Loans,2022-02-20 21:09:54.594594592,company.com,False,False,Not happy with the pricing structure.,0
537,29,72732.0954340912,632.0,2635.9543379633683,12,3.202011172268292,Standard,East,Loans,2022-02-22 08:14:24.864864864,company.com,True,True,Customer service was helpful and friendly.,0
538,68,40860.6535284515,426.0,5217.414626594171,8,7.497590306592288,Standard,South,Insurance,2022-02-23 19:18:55.135135136,gmail.com,True,True,Excellent products and fast delivery!,0
539,40,47740.16436263827,300.0,78.14921361502972,10,5.8966201097910975,Standard,East,Insurance,2022-02-25 06:23:25.405405400,company.com,True,False,"Great service, very satisfied!",0
540,32,317916.7035598461,,1648.6488474305615,9,3.9209249966690543,Basic,South,Insurance,2022-02-26 17:27:55.675675672,gmail.com,True,True,Not happy with the pricing structure.,0
541,45,51779.04545219404,318.0,1165.693933892148,11,10.554853472411361,Standard,West,Cards,2022-02-28 04:32:25.945945944,outlook.com,True,True,Not happy with the pricing structure.,0
542,51,73318.27430742802,631.0,214.46145610230928,9,9.466953398801522,Premium,North,Cards,2022-03-01 15:36:56.216216216,yahoo.com,True,True,Not happy with the pricing structure.,0
543,19,39147.90316483444,755.0,3262.522873823987,7,16.072915579808566,Basic,West,Insurance,2022-03-03 02:41:26.486486480,gmail.com,True,False,Customer service was helpful and friendly.,0
544,49,67542.03957572585,408.0,1002.7736362168035,14,7.733847635798037,Basic,East,Cards,2022-03-04 13:45:56.756756752,yahoo.com,True,False,Would recommend to others.,0
545,40,59274.47714780864,567.0,6794.982596297487,17,7.853962214686826,Standard,East,Investment,2022-03-06 00:50:27.027027024,company.com,True,False,"Poor customer support, disappointed.",0
546,39,61556.33781762279,744.0,9417.00210862913,13,11.697990577260132,Standard,West,Insurance,2022-03-07 11:54:57.297297296,gmail.com,False,True,"Great service, very satisfied!",0
547,68,40313.81638827264,,3943.7240177211406,8,13.87272878158021,Basic,North,Insurance,2022-03-08 22:59:27.567567568,outlook.com,True,False,"Poor customer support, disappointed.",0
548,42,42907.51634133011,600.0,20006.277651563974,10,17.998536685630455,Basic,North,Cards,2022-03-10 10:03:57.837837832,gmail.com,True,True,Overall positive experience.,0
549,75,20000.0,402.0,2993.5375474248103,11,2.6968031000032964,Standard,Central,Loans,2022-03-11 21:08:28.108108104,gmail.com,False,False,Customer service was helpful and friendly.,1
550,79,38666.611749797885,549.0,3601.237601808146,7,6.5601648371272585,Basic,South,Insurance,2022-03-13 08:12:58.378378376,gmail.com,True,True,Not happy with the pricing structure.,0
551,78,73269.70916062518,752.0,22649.271912451764,10,18.451925489853917,Basic,Central,Cards,2022-03-14 19:17:28.648648648,yahoo.com,True,True,Not happy with the pricing structure.,0
552,39,31413.35611795453,819.0,1316.8887230980492,5,8.388813858381315,Basic,North,Cards,2022-03-16 06:21:58.918918920,yahoo.com,True,True,Account management is confusing.,0
553,75,34393.9669228619,,14283.848007064515,11,10.656814969832576,Basic,West,Loans,2022-03-17 17:26:29.189189184,company.com,True,False,Account management is confusing.,1
554,75,62803.79647414248,473.0,218.91079033433826,7,3.3257266774231127,Standard,South,Insurance,2022-03-19 04:30:59.459459456,company.com,True,False,Customer service was helpful and friendly.,0
555,39,58055.36583986187,642.0,2956.4459703805373,9,3.718839021739151,Standard,West,Loans,2022-03-20 15:35:29.729729728,company.com,True,True,Overall positive experience.,0
556,66,63797.26499592601,730.0,362.8723466456694,15,21.81196398353732,Standard,Central,Investment,2022-03-22 02:40:00.000000000,company.com,True,True,Website is hard to navigate.,0
557,69,26735.589198191923,623.0,6532.515217462791,8,30.5727860130445,Standard,East,Loans,2022-03-23 13:44:30.270270264,gmail.com,True,False,Billing issues need to be resolved.,1
558,59,101281.15898600692,719.0,4687.685937415078,7,4.278335576400657,Basic,West,Loans,2022-03-25 00:49:00.540540536,yahoo.com,False,True,Website is hard to navigate.,0
559,23,25684.932516654993,784.0,6131.676004137386,11,5.3513860334776,Basic,Central,Cards,2022-03-26 11:53:30.810810808,yahoo.com,True,False,"Poor customer support, disappointed.",1
560,32,53084.94627468136,711.0,2345.863072914576,12,23.59844383129394,Standard,Central,Loans,2022-03-27 22:58:01.081081080,yahoo.com,False,False,Customer service was helpful and friendly.,0
561,71,46826.89008262827,383.0,2306.067352938955,11,11.738511232788525,Standard,Central,Investment,2022-03-29 10:02:31.351351352,yahoo.com,False,True,Billing issues need to be resolved.,0
562,60,26267.16965269905,412.0,231.89158959617544,11,3.35721495722775,Standard,East,Cards,2022-03-30 21:07:01.621621616,company.com,True,True,Website is hard to navigate.,1
563,77,42595.811543735006,631.0,2153.491056320354,6,9.861433479019231,Standard,East,Investment,2022-04-01 08:11:31.891891888,gmail.com,False,True,"Poor customer support, disappointed.",0
564,54,50466.152017717395,677.0,13245.728389889628,7,6.617782230968966,Standard,East,Loans,2022-04-02 19:16:02.162162160,yahoo.com,True,True,"Average experience, could be better.",0
565,50,37000.5357627306,340.0,2383.9452888682677,9,11.863032685844189,Premium,South,Investment,2022-04-04 06:20:32.432432432,outlook.com,False,True,Love the new mobile app features!,0
566,25,68744.47243069699,404.0,8900.173554805097,14,8.74999098294173,Standard,East,Investment,2022-04-05 17:25:02.702702704,gmail.com,True,False,Would recommend to others.,0
567,70,46767.485090750575,501.0,9236.11263821069,12,5.5516466245551035,Premium,East,Loans,2022-04-07 04:29:32.972972968,outlook.com,True,True,Billing issues need to be resolved.,0
568,77,23174.506579634268,749.0,2335.9671587942694,8,6.252525311114054,Premium,East,Loans,2022-04-08 15:34:03.243243240,gmail.com,True,True,Excellent products and fast delivery!,0
569,61,21477.48934661406,565.0,4998.207907466572,4,8.237131368780421,Basic,West,Cards,2022-04-10 02:38:33.513513512,gmail.com,True,False,Billing issues need to be resolved.,0
570,61,62123.301812229125,509.0,501.15514926077657,11,1.475326423657204,Standard,East,Cards,2022-04-11 13:43:03.783783784,gmail.com,False,False,"Poor customer support, disappointed.",0
571,22,20264.584345993277,417.0,547.2810173761821,16,5.58414119425535,Standard,South,Insurance,2022-04-13 00:47:34.054054048,outlook.com,False,False,Would recommend to others.,1
572,56,56328.521460981676,676.0,249.40653046560803,13,11.514001684667885,Premium,Central,Cards,2022-04-14 11:52:04.324324320,yahoo.com,True,True,Not happy with the pricing structure.,0
573,21,58893.10371333918,839.0,4349.601910418918,12,4.153707393941363,Premium,West,Loans,2022-04-15 22:56:34.594594592,yahoo.com,False,False,Would recommend to others.,0
574,23,30092.89272151966,383.0,2776.247723546361,10,7.550455178151434,Basic,North,Investment,2022-04-17 10:01:04.864864864,outlook.com,True,False,"Poor customer support, disappointed.",0
575,62,67814.76167549781,753.0,3970.723436263136,10,5.018222568985048,Standard,East,Investment,2022-04-18 21:05:35.135135136,yahoo.com,True,True,Would recommend to others.,0
576,49,20000.0,813.0,3681.0374590112187,10,14.137415820414601,Basic,Central,Cards,2022-04-20 08:10:05.405405408,company.com,True,True,"Great service, very satisfied!",0
577,69,55929.17867997117,686.0,2155.4762942605735,8,9.110055454876015,Standard,Central,Cards,2022-04-21 19:14:35.675675680,yahoo.com,True,True,Not happy with the pricing structure.,0
578,47,49182.84132807983,649.0,5657.848557439807,9,6.385798660624329,Standard,West,Loans,2022-04-23 06:19:05.945945936,company.com,True,False,"Poor customer support, disappointed.",0
579,64,47620.040485382124,595.0,7104.467971967538,14,26.593383363432046,Standard,North,Investment,2022-04-24 17:23:36.216216208,company.com,True,True,Website is hard to navigate.,0
580,52,26442.067140388546,557.0,73.68153426842183,6,7.627148101693742,Basic,South,Insurance,2022-04-26 04:28:06.486486480,company.com,True,False,Love the new mobile app features!,1
581,72,31259.559912001485,380.0,1161.1882614751376,13,11.595280703201016,Standard,Central,Insurance,2022-04-27 15:32:36.756756752,outlook.com,True,False,"Poor customer support, disappointed.",0
582,57,82376.04050041195,567.0,6245.476205648942,9,13.805822617336268,Basic,Central,Cards,2022-04-29 02:37:07.027027024,yahoo.com,True,True,Website is hard to navigate.,0
583,69,74303.10017743507,718.0,2443.854572159962,11,41.797309609742214,Standard,Central,Insurance,2022-04-30 13:41:37.297297296,yahoo.com,True,True,Excellent products and fast delivery!,0
584,33,64841.69177047597,534.0,5430.711025916279,10,11.840115010811296,Standard,Central,Loans,2022-05-02 00:46:07.567567568,outlook.com,True,True,"Great service, very satisfied!",0
585,30,68796.96207059376,610.0,2130.604843491204,20,3.649022680597457,Basic,West,Insurance,2022-05-03 11:50:37.837837840,outlook.com,False,True,Would recommend to others.,0
586,67,66920.27089342538,656.0,2477.675216761813,9,5.0481022838424945,Basic,North,Cards,2022-05-04 22:55:08.108108112,yahoo.com,False,False,"Average experience, could be better.",0
587,77,43532.875754275825,512.0,863.909266171403,8,7.873523979895433,Standard,Central,Loans,2022-05-06 09:59:38.378378368,outlook.com,True,False,Would recommend to others.,0
588,59,50952.07103628702,348.0,1493.5871577617645,9,7.373806928026587,Standard,South,Investment,2022-05-07 21:04:08.648648640,outlook.com,True,True,Account management is confusing.,0
589,47,20549.832439179823,426.0,4649.562409263525,8,3.193141242451938,Standard,South,Loans,2022-05-09 08:08:38.918918912,company.com,False,False,"Great service, very satisfied!",0
590,36,272658.07724026084,522.0,2838.418454588783,10,40.89268439220121,Standard,East,Cards,2022-05-10 19:13:09.189189184,outlook.com,True,True,Not happy with the pricing structure.,0
591,34,73668.28499078374,578.0,7442.802412225261,13,14.711509069649829,Basic,Central,Cards,2022-05-12 06:17:39.459459456,company.com,True,True,Love the new mobile app features!,0
592,73,36785.85503485729,707.0,9572.516174089467,3,18.753193142885124,Standard,Central,Insurance,2022-05-13 17:22:09.729729728,gmail.com,True,True,"Great service, very satisfied!",0
593,36,70462.82409374452,804.0,3900.5719004462658,7,30.19367852122249,Premium,Central,Insurance,2022-05-15 04:26:40.000000000,company.com,True,True,Billing issues need to be resolved.,0
594,45,51831.71477387526,593.0,7099.613379386946,16,13.5838998360277,Basic,Central,Investment,2022-05-16 15:31:10.270270272,company.com,True,False,"Average experience, could be better.",0
595,75,22292.562686605354,576.0,1832.9375084302496,8,9.140363667232734,Basic,Central,Investment,2022-05-18 02:35:40.540540544,outlook.com,True,False,Not happy with the pricing structure.,0
596,72,27853.60973307377,737.0,2680.4711425823434,5,21.911793321420827,Premium,South,Cards,2022-05-19 13:40:10.810810816,yahoo.com,True,True,Billing issues need to be resolved.,0
597,43,68386.0573941551,406.0,6237.493578893912,11,9.286449064638377,Basic,North,Cards,2022-05-21 00:44:41.081081072,gmail.com,True,True,Not happy with the pricing structure.,0
598,54,,719.0,2440.528378135275,13,6.0792841994349525,Standard,North,Cards,2022-05-22 11:49:11.351351344,gmail.com,False,True,Billing issues need to be resolved.,0
599,43,52035.28145975251,728.0,4439.7912601644675,17,0.8325955491881578,Standard,East,Investment,2022-05-23 22:53:41.621621616,gmail.com,True,True,Overall positive experience.,0
600,70,44519.36371504109,674.0,1025.1233401337015,16,13.740650568234587,Basic,South,Cards,2022-05-25 09:58:11.891891888,yahoo.com,True,False,Love the new mobile app features!,0
601,79,54211.35955257171,372.0,4578.595913328855,10,20.352044743335107,Standard,Central,Investment,2022-05-26 21:02:42.162162160,gmail.com,True,False,Website is hard to navigate.,0
602,40,67605.92498506498,329.0,9884.919636998795,8,9.585933777117136,Premium,North,Cards,2022-05-28 08:07:12.432432432,gmail.com,True,False,Would recommend to others.,0
603,26,79517.0656097457,487.0,10149.054456886417,13,12.875334898515725,Standard,West,Loans,2022-05-29 19:11:42.702702704,yahoo.com,False,True,"Great service, very satisfied!",0
604,29,80473.68398881209,663.0,6443.0152074847,11,3.3842188790188468,Basic,West,Loans,2022-05-31 06:16:12.972972976,gmail.com,True,True,Excellent products and fast delivery!,0
605,70,57439.19801516996,750.0,6847.252672550147,9,3.268073395618059,Premium,West,Cards,2022-06-01 17:20:43.243243248,outlook.com,False,True,Billing issues need to be resolved.,0
606,18,46561.36619270959,494.0,4081.406295665107,12,29.468819083294314,Standard,Central,Loans,2022-06-03 04:25:13.513513504,outlook.com,True,True,Overall positive experience.,0
607,75,52924.960156377114,455.0,4393.386478371354,4,8.355144158421584,Standard,Central,Investment,2022-06-04 15:29:43.783783776,company.com,True,True,Love the new mobile app features!,0
608,75,60442.40714510159,471.0,717.334830645037,10,9.114188483437708,Standard,East,Insurance,2022-06-06 02:34:14.054054048,company.com,True,True,Excellent products and fast delivery!,0
609,18,60361.33887690183,340.0,2933.6687928046895,9,12.120852063213492,Standard,East,Loans,2022-06-07 13:38:44.324324320,company.com,True,True,Account management is confusing.,0
610,64,76159.7327428021,362.0,2996.2471150120327,8,3.4557245962811782,Basic,East,Insurance,2022-06-09 00:43:14.594594592,outlook.com,False,False,"Great service, very satisfied!",0
611,51,,322.0,15910.048502604044,12,12.56783119757368,Standard,West,Loans,2022-06-10 11:47:44.864864864,outlook.com,True,False,Overall positive experience.,0
612,49,45894.907407718274,659.0,2820.137574490967,13,28.60209667475825,Standard,Central,Investment,2022-06-11 22:52:15.135135136,outlook.com,True,True,Excellent products and fast delivery!,0
613,79,93117.69817648924,374.0,3985.239865136343,10,5.346231655798912,Standard,West,Loans,2022-06-13 09:56:45.405405408,company.com,False,False,"Average experience, could be better.",0
614,71,73444.78493516787,417.0,3809.8224724233783,12,18.956690795771333,Standard,East,Loans,2022-06-14 21:01:15.675675680,company.com,True,True,Customer service was helpful and friendly.,0
615,65,47983.54019629584,679.0,5063.481165980191,5,8.48191610033686,Basic,Central,Cards,2022-06-16 08:05:45.945945936,company.com,False,True,Would recommend to others.,0
616,42,79971.2967773016,589.0,6896.252762087091,6,6.064796552802076,Standard,South,Insurance,2022-06-17 19:10:16.216216208,company.com,True,False,Not happy with the pricing structure.,0
617,57,83712.96602838329,739.0,1274.73142428767,14,35.09496473177342,Standard,North,Insurance,2022-06-19 06:14:46.486486480,company.com,True,True,Not happy with the pricing structure.,0
618,62,40794.09111612306,306.0,3761.5612930647353,8,26.089038264256082,Standard,North,Investment,2022-06-20 17:19:16.756756752,company.com,True,False,"Poor customer support, disappointed.",0
619,70,84644.30504971296,495.0,8741.135725559698,8,19.27478291621224,Standard,East,Investment,2022-06-22 04:23:47.027027024,outlook.com,True,True,Account management is confusing.,0
620,18,71501.65642071927,720.0,3109.854135511899,12,11.692997933630071,Standard,West,Insurance,2022-06-23 15:28:17.297297296,yahoo.com,True,True,"Average experience, could be better.",0
621,33,97371.18255958383,,1631.82030857097,10,9.227456168985364,Basic,South,Cards,2022-06-25 02:32:47.567567568,yahoo.com,True,True,Would recommend to others.,0
622,78,41519.22836001002,447.0,5316.839787288943,8,18.02207552341634,Standard,Central,Cards,2022-06-26 13:37:17.837837840,company.com,True,False,Customer service was helpful and friendly.,0
623,56,42931.46512528008,501.0,8679.75270865187,7,9.561370923096169,Basic,West,Insurance,2022-06-28 00:41:48.108108112,yahoo.com,True,False,"Poor customer support, disappointed.",0
624,22,20000.0,743.0,326.10866798305756,7,0.894450371777255,Standard,East,Loans,2022-06-29 11:46:18.378378368,yahoo.com,True,False,Excellent products and fast delivery!,1
625,39,61423.87841135924,718.0,7498.222061597601,7,2.76289011084918,Standard,West,Insurance,2022-06-30 22:50:48.648648640,outlook.com,False,False,"Poor customer support, disappointed.",0
626,46,57505.025112374366,726.0,8619.978887294912,10,30.23700408956858,Premium,East,Loans,2022-07-02 09:55:18.918918912,company.com,True,True,Billing issues need to be resolved.,0
627,72,38740.126569286665,778.0,3095.0518002916256,11,10.898420622071468,Basic,North,Insurance,2022-07-03 20:59:49.189189184,company.com,True,True,"Average experience, could be better.",0
628,20,48362.98537023884,774.0,20463.426742933516,7,7.6689561203204875,Premium,North,Loans,2022-07-05 08:04:19.459459456,yahoo.com,True,False,Overall positive experience.,0
629,29,23775.579796497695,425.0,7725.473787223819,9,19.157441082242464,Premium,West,Cards,2022-07-06 19:08:49.729729728,company.com,True,True,Overall positive experience.,0
630,43,73968.89905663372,694.0,7428.641587781013,8,4.859240210762512,Standard,South,Insurance,2022-07-08 06:13:20.000000000,company.com,False,False,Customer service was helpful and friendly.,0
631,33,40206.0105094338,624.0,6888.429094115889,12,11.175788576162358,Basic,Central,Investment,2022-07-09 17:17:50.270270272,company.com,True,True,"Great service, very satisfied!",0
632,68,,691.0,816.173005402554,11,11.891343568439865,Premium,East,Loans,2022-07-11 04:22:20.540540544,company.com,False,True,Would recommend to others.,0
633,54,,739.0,1224.5875030851917,10,6.21296242251103,Premium,Central,Cards,2022-07-12 15:26:50.810810800,yahoo.com,True,True,Overall positive experience.,0
634,39,34807.623179033806,503.0,3118.0135331692773,14,10.580041389438614,Basic,North,Investment,2022-07-14 02:31:21.081081072,gmail.com,True,False,"Average experience, could be better.",1
635,74,41753.73762530276,785.0,1532.6553527086996,15,4.002778759556576,Basic,South,Cards,2022-07-15 13:35:51.351351344,yahoo.com,True,False,Love the new mobile app features!,0
636,46,21760.780469114972,330.0,2682.777175658731,6,2.987982185868206,Standard,South,Loans,2022-07-17 00:40:21.621621616,outlook.com,False,True,Not happy with the pricing structure.,0
637,31,59645.437814058845,687.0,10967.04427888085,5,8.579848350825156,Standard,Central,Insurance,2022-07-18 11:44:51.891891888,gmail.com,False,True,Love the new mobile app features!,0
638,45,41602.006004417555,733.0,8695.651755811004,6,14.610177080685506,Standard,North,Cards,2022-07-19 22:49:22.162162160,gmail.com,True,True,"Poor customer support, disappointed.",0
639,22,72625.05580795475,675.0,4971.800294140706,12,10.703200680427758,Standard,Central,Insurance,2022-07-21 09:53:52.432432432,gmail.com,False,True,Website is hard to navigate.,0
640,64,44505.05009651165,643.0,9763.882139225252,13,8.597888119374227,Basic,West,Insurance,2022-07-22 20:58:22.702702704,yahoo.com,True,False,Billing issues need to be resolved.,0
641,66,77688.84223371293,742.0,7657.1183577890215,13,6.747760302810438,Premium,South,Cards,2022-07-24 08:02:52.972972976,outlook.com,False,True,Website is hard to navigate.,0
642,47,65149.11498634082,374.0,2801.6984030203394,11,6.636283152553073,Basic,South,Cards,2022-07-25 19:07:23.243243248,yahoo.com,True,True,"Average experience, could be better.",0
643,63,50571.93553436688,454.0,1122.37939265255,9,2.4913066700234703,Standard,West,Cards,2022-07-27 06:11:53.513513504,outlook.com,True,True,Website is hard to navigate.,0
644,79,81604.65174701643,729.0,3609.8020161713175,14,20.69007214258025,Standard,North,Insurance,2022-07-28 17:16:23.783783776,yahoo.com,True,True,Love the new mobile app features!,0
645,69,69045.86922074419,662.0,6663.367655772637,10,11.950527659340317,Standard,South,Investment,2022-07-30 04:20:54.054054048,yahoo.com,False,False,"Great service, very satisfied!",0
646,22,108924.2565332645,747.0,2867.22636872672,8,16.27060347544368,Basic,East,Loans,2022-07-31 15:25:24.324324320,yahoo.com,False,True,"Average experience, could be better.",0
647,29,41810.89510043591,533.0,5494.640339364034,9,10.34117394502637,Premium,East,Investment,2022-08-02 02:29:54.594594592,gmail.com,False,True,Not happy with the pricing structure.,0
648,33,51532.32210916921,561.0,495.38717965634083,16,5.311354093068196,Premium,North,Insurance,2022-08-03 13:34:24.864864864,yahoo.com,False,False,Account management is confusing.,0
649,43,340927.4358219999,424.0,6891.724933859805,5,2.3400651882857204,Premium,West,Cards,2022-08-05 00:38:55.135135136,outlook.com,True,True,Customer service was helpful and friendly.,0
650,43,20000.0,544.0,8375.581945852806,10,8.516696160641505,Basic,Central,Cards,2022-08-06 11:43:25.405405408,outlook.com,False,False,"Average experience, could be better.",0
651,65,76338.87126465124,841.0,6135.147148950837,5,3.730443827729903,Basic,North,Loans,2022-08-07 22:47:55.675675680,outlook.com,False,True,Excellent products and fast delivery!,0
652,38,58786.055153629415,784.0,17096.33644645624,8,4.47060260822686,Standard,Central,Loans,2022-08-09 09:52:25.945945936,gmail.com,True,True,Not happy with the pricing structure.,0
653,56,32235.784891055042,421.0,8762.2723787277,12,21.617398878908954,Premium,North,Investment,2022-08-10 20:56:56.216216208,yahoo.com,True,True,"Average experience, could be better.",0
654,53,22739.20682897757,424.0,11670.055171919337,10,19.225232995981074,Basic,East,Investment,2022-08-12 08:01:26.486486480,yahoo.com,True,True,Excellent products and fast delivery!,0
655,50,36550.21053739432,848.0,13558.114136011887,9,10.217256091241243,Basic,West,Loans,2022-08-13 19:05:56.756756752,company.com,False,True,Not happy with the pricing structure.,0
